id,Gender,Age,Height,Weight,FAF,BMI,FAF_value,Fitness_level,Gender_v,BMI_Cat,S
"1,743",male,28,1.805445,119,1 to 2,36.65586388,1.5,Intermediate,1,1,2.7
"1,744",male,25,1.770124,114,1 to 2,36.43522833,1.5,Intermediate,1,1,2.4
"1,745",male,26,1.77274,114,1 to 2,36.35652631,1.5,Intermediate,1,1,2.5
"1,746",male,26,1.763215,115,1 to 2,37.02503306,1.5,Intermediate,1,1,2.5
"1,747",male,26,1.766547,115,1 to 2,36.99775139,1.5,Intermediate,1,1,2.5
"1,748",male,30,1.773181,112,0,35.73238448,0,Beginner,1,1,1.7
"1,749",male,30,1.76003,112,0,36.28788706,0,Beginner,1,1,1.7
"1,750",male,27,1.780089,113,1 to 2,35.70992469,1.5,Intermediate,1,1,2.6
"1,751",male,28,1.766946,113,0,36.26905111,0,Beginner,1,1,1.5
"1,752",male,26,1.885119,121,1 to 2,34.06757742,1.5,Intermediate,1,1,2.5
"1,753",male,27,1.828276,121,1 to 2,36.16123447,1.5,Intermediate,1,1,2.6
"1,754",male,28,1.806227,120,1 to 2,36.91193625,1.5,Intermediate,1,1,2.7
"1,755",male,27,1.812919,120,1 to 2,36.46281882,1.5,Intermediate,1,1,2.6
"1,756",male,23,1.859717,121,1 to 2,35.06805655,1.5,Intermediate,1,1,2.2
"1,757",male,23,1.86516,122,1 to 2,34.93348469,1.5,Intermediate,1,1,2.2
"1,758",male,24,1.783609,121,1 to 2,38.01056642,1.5,Intermediate,1,1,2.3
"1,759",male,24,1.794827,121,1 to 2,37.53633649,1.5,Intermediate,1,1,2.3
"1,760",male,31,1.759647,120,1 to 2,38.75824723,1.5,Intermediate,1,1,3
"1,761",male,31,1.773521,120,1 to 2,38.21790553,1.5,Intermediate,1,1,3
"1,762",male,32,1.753327,118,1 to 2,38.47095157,1.5,Intermediate,1,1,3.1
"1,763",male,30,1.761068,118,1 to 2,38.16732301,1.5,Intermediate,1,1,2.9
"1,764",male,31,1.848845,125,1 to 2,36.59143541,1.5,Intermediate,1,1,3
"1,765",male,31,1.842812,126,1 to 2,37.09527582,1.5,Intermediate,1,1,3
"1,766",male,31,1.825449,125,1 to 2,37.49786273,1.5,Intermediate,1,1,3
"1,767",male,31,1.86198,126,1 to 2,36.46366438,1.5,Intermediate,1,1,3
"1,768",male,25,1.763987,113,3,36.33752577,2,Intermediate,1,1,2.8
"1,769",male,25,1.761519,113,1 to 2,36.36385522,1.5,Intermediate,1,1,2.4
"1,770",male,25,1.772045,114,3,36.32570825,2,Intermediate,1,1,2.8
"1,771",male,25,1.771817,114,3,36.31495668,2,Intermediate,1,1,2.8
"1,772",male,26,1.79858,118,1 to 2,36.4566614,1.5,Intermediate,1,1,2.5
"1,773",male,25,1.788586,118,1 to 2,36.83897527,1.5,Intermediate,1,1,2.4
"1,774",male,25,1.803207,118,1 to 2,36.39272544,1.5,Intermediate,1,1,2.4
"1,775",male,25,1.836592,118,1 to 2,35.09491202,1.5,Intermediate,1,1,2.4
"1,776",male,37,1.762921,118,1 to 2,38.09714075,1.5,Advanced,1,1,3.6
"1,777",male,38,1.752863,119,1 to 2,38.79588338,1.5,Advanced,1,1,3.7
"1,778",male,39,1.768235,118,1 to 2,37.67357365,1.5,Advanced,1,1,3.8
"1,779",male,38,1.766888,118,1 to 2,37.84078771,1.5,Advanced,1,1,3.7
"1,780",male,25,1.603501,101,0,39.29591459,0,Beginner,1,1,1.2
"1,781",male,27,1.690262,103,0,36.11530872,0,Beginner,1,1,1.4
"1,782",male,34,1.712905,103,3,35.19923465,2,Advanced,1,1,3.7
"1,783",male,33,1.695735,103,3,35.74482683,2,Advanced,1,1,3.6
"1,784",male,24,1.829971,121,1 to 2,36.14487037,1.5,Intermediate,1,1,2.3
"1,785",male,23,1.84629,121,1 to 2,35.56926361,1.5,Intermediate,1,1,2.2
"1,786",male,24,1.774983,119,3,37.79697204,2,Intermediate,1,1,2.7
"1,787",male,25,1.78968,118,1 to 2,36.97716153,1.5,Intermediate,1,1,2.4
"1,788",male,25,1.852664,121,1 to 2,35.34306404,1.5,Intermediate,1,1,2.4
"1,789",male,24,1.872561,121,1 to 2,34.6418386,1.5,Intermediate,1,1,2.3
"1,790",male,23,1.81955,121,3,36.47964777,2,Intermediate,1,1,2.6
"1,791",male,23,1.815514,120,1 to 2,36.50920467,1.5,Intermediate,1,1,2.2
"1,792",male,24,1.614075,100,1 to 2,38.47836472,1.5,Intermediate,1,1,2.3
"1,793",male,24,1.609418,100,1 to 2,38.63692028,1.5,Intermediate,1,1,2.3
"1,794",male,31,1.650189,101,3,37.14163836,2,Intermediate,1,1,3.4
"1,795",male,31,1.653876,103,1 to 2,37.50362907,1.5,Intermediate,1,1,3
"1,796",male,20,1.657132,106,0,38.44762076,0,Beginner,1,1,0.7
"1,797",male,21,1.644751,101,0,37.36055351,0,Beginner,1,1,0.8
"1,798",male,26,1.660761,104,0,37.82329793,0,Beginner,1,1,1.3
"1,799",male,27,1.69151,103,0,35.8573193,0,Beginner,1,1,1.4
"1,800",female,26,1.611462,102,0,39.31486391,0,Beginner,0,1,1.1
"1,801",female,26,1.584782,105,0,41.82925556,0,Beginner,0,1,1.1
"1,802",female,18,1.792378,138,3,42.91194863,2,Beginner,0,1,1.9
"1,803",female,18,1.802257,150,3,46.16066304,2,Beginner,0,1,1.9
"1,804",female,26,1.65632,112,0,40.80089508,0,Beginner,0,1,1.1
"1,805",female,26,1.600762,105,0,41.15152197,0,Beginner,0,1,1.1
"1,806",female,26,1.678658,105,0,37.24585919,0,Beginner,0,1,1.1
"1,807",female,26,1.678201,110,0,39.02218707,0,Beginner,0,1,1.1
"1,808",female,22,1.65563,121,0,44.21753968,0,Beginner,0,1,0.7
"1,809",female,21,1.694952,134,3,46.56148359,2,Intermediate,0,1,2.2
"1,810",female,26,1.622771,110,0,41.75602276,0,Beginner,0,1,1.1
"1,811",female,26,1.583889,111,0,44.06472902,0,Beginner,0,1,1.1
"1,812",female,21,1.729045,132,3,43.99565696,2,Intermediate,0,1,2.2
"1,813",female,23,1.664622,114,0,41.30884621,0,Beginner,0,1,0.8
"1,814",female,21,1.747773,128,0,41.87069305,0,Beginner,0,1,0.6
"1,815",female,21,1.730113,152,1 to 2,50.81175281,1.5,Beginner,0,1,1.8
"1,816",female,19,1.746652,134,1 to 2,43.8574888,1.5,Beginner,0,1,1.6
"1,817",female,24,1.719365,115,0,38.7358491,0,Beginner,0,1,0.9
"1,818",female,26,1.632377,112,0,42.01169339,0,Beginner,0,1,1.1
"1,819",female,26,1.642572,112,0,41.46271143,0,Beginner,0,1,1.1
"1,820",female,26,1.654875,105,0,38.25249473,0,Beginner,0,1,1.1
"1,821",female,26,1.627567,107,0,40.57519939,0,Beginner,0,1,1.1
"1,822",female,21,1.736276,131,1 to 2,43.43023209,1.5,Beginner,0,1,1.8
"1,823",female,24,1.737056,133,1 to 2,43.92145956,1.5,Intermediate,0,1,2.1
"1,824",female,26,1.580968,102,0,40.81016918,0,Beginner,0,1,1.1
"1,825",female,26,1.607128,103,0,39.88866671,0,Beginner,0,1,1.1
"1,826",female,18,1.821566,142,3,42.82642256,2,Beginner,0,1,1.9
"1,827",female,18,1.82773,153,3,45.71654323,2,Beginner,0,1,1.9
"1,828",female,26,1.656504,112,0,40.81371335,0,Beginner,0,1,1.1
"1,829",female,26,1.637725,111,0,41.46272429,0,Beginner,0,1,1.1
"1,830",female,26,1.669701,105,0,37.51416097,0,Beginner,0,1,1.1
"1,831",female,26,1.668709,105,0,37.61953045,0,Beginner,0,1,1.1
"1,832",female,21,1.668642,125,1 to 2,44.78749397,1.5,Beginner,0,1,1.8
"1,833",female,21,1.690614,130,3,45.40278652,2,Intermediate,0,1,2.2
"1,834",female,26,1.622418,111,0,42.04644561,0,Beginner,0,1,1.1
"1,835",female,26,1.643332,111,0,41.0379759,0,Beginner,0,1,1.1
"1,836",female,22,1.733383,136,3,45.10554055,2,Intermediate,0,1,2.3
"1,837",female,21,1.748313,134,3,43.70014372,2,Intermediate,0,1,2.2
"1,838",female,21,1.812963,139,0,42.20796778,0,Beginner,0,1,0.6
"1,839",female,21,1.80734,156,1 to 2,47.71870465,1.5,Beginner,0,1,1.8
"1,840",female,18,1.745644,134,3,43.86400172,2,Beginner,0,1,1.9
"1,841",female,21,1.753266,134,1 to 2,43.54423295,1.5,Beginner,0,1,1.8
"1,842",female,26,1.632193,112,0,41.99862745,0,Beginner,0,1,1.1
"1,843",female,26,1.641098,112,0,41.51872685,0,Beginner,0,1,1.1
"1,844",female,26,1.640741,105,0,38.9328878,0,Beginner,0,1,1.1
"1,845",female,26,1.618573,105,0,40.05248564,0,Beginner,0,1,1.1
"1,846",female,23,1.757442,133,1 to 2,43.17975493,1.5,Intermediate,0,1,2
"1,847",female,20,1.763343,134,1 to 2,43.0802083,1.5,Beginner,0,1,1.7
"1,848",female,26,1.610086,102,0,39.49558759,0,Beginner,0,1,1.1
"1,849",female,26,1.664463,103,0,37.09955075,0,Beginner,0,1,1.1
"1,850",female,26,1.602025,105,0,40.87278311,0,Beginner,0,1,1.1
"1,851",female,26,1.632896,105,0,39.37553236,0,Beginner,0,1,1.1
"1,852",female,18,1.771043,137,3,43.69229465,2,Beginner,0,1,1.9
"1,853",female,22,1.789555,138,3,43.01872963,2,Intermediate,0,1,2.3
"1,854",female,18,1.801746,141,3,43.48543222,2,Beginner,0,1,1.9
"1,855",female,20,1.787195,152,1 to 2,47.58069042,1.5,Beginner,0,1,1.7
"1,856",female,26,1.644141,112,0,41.41112733,0,Beginner,0,1,1.1
"1,857",female,26,1.643355,112,0,41.32411539,0,Beginner,0,1,1.1
"1,858",female,26,1.623707,105,0,39.84087772,0,Beginner,0,1,1.1
"1,859",female,26,1.610636,105,0,40.63897619,0,Beginner,0,1,1.1
"1,860",female,26,1.629491,105,0,39.48382508,0,Beginner,0,1,1.1
"1,861",female,25,1.684768,105,0,36.92910765,0,Beginner,0,1,1
"1,862",female,26,1.66494,111,0,40.01484902,0,Beginner,0,1,1.1
"1,863",female,26,1.655646,110,0,40.20823014,0,Beginner,0,1,1.1
"1,864",female,19,1.666194,125,1 to 2,44.95560768,1.5,Beginner,0,1,1.6
"1,865",female,21,1.707508,122,1 to 2,41.79757605,1.5,Beginner,0,1,1.8
"1,866",female,22,1.754174,134,1 to 2,43.47691211,1.5,Beginner,0,1,1.9
"1,867",female,21,1.714193,132,3,44.87617318,2,Intermediate,0,1,2.2
"1,868",female,26,1.62439,110,0,41.69136989,0,Beginner,0,1,1.1
"1,869",female,26,1.638836,111,0,41.31773156,0,Beginner,0,1,1.1
"1,870",female,26,1.621245,111,0,42.33215552,0,Beginner,0,1,1.1
"1,871",female,26,1.623514,110,0,41.72556363,0,Beginner,0,1,1.1
"1,872",female,21,1.736215,132,3,43.83747504,2,Intermediate,0,1,2.2
"1,873",female,22,1.732951,133,3,44.25561443,2,Intermediate,0,1,2.3
"1,874",female,24,1.69135,114,0,40.01891277,0,Beginner,0,1,0.9
"1,875",female,24,1.635062,113,0,42.3715914,0,Beginner,0,1,0.9
"1,876",female,18,1.746061,128,3,42.07045012,2,Beginner,0,1,1.9
"1,877",female,20,1.746529,129,1 to 2,42.40929613,1.5,Beginner,0,1,1.7
"1,878",female,21,1.746516,144,1 to 2,47.30728221,1.5,Beginner,0,1,1.8
"1,879",female,21,1.751118,149,3,48.68588972,2,Intermediate,0,1,2.2
"1,880",female,19,1.741014,133,1 to 2,43.7392263,1.5,Beginner,0,1,1.6
"1,881",female,22,1.748533,134,1 to 2,43.81091685,1.5,Beginner,0,1,1.9
"1,882",female,24,1.694726,113,0,39.2663071,0,Beginner,0,1,0.9
"1,883",female,26,1.674515,113,0,40.25664853,0,Beginner,0,1,1.1
"1,884",female,26,1.631332,112,0,42.02168348,0,Beginner,0,1,1.1
"1,885",female,26,1.641918,112,0,41.49605295,0,Beginner,0,1,1.1
"1,886",female,26,1.640125,112,0,41.46434153,0,Beginner,0,1,1.1
"1,887",female,26,1.649178,112,0,41.14819166,0,Beginner,0,1,1.1
"1,888",female,26,1.603404,105,0,40.85407008,0,Beginner,0,1,1.1
"1,889",female,26,1.644199,105,0,38.85346226,0,Beginner,0,1,1.1
"1,890",female,26,1.628909,107,0,40.27970201,0,Beginner,0,1,1.1
"1,891",female,26,1.628019,108,0,40.84819217,0,Beginner,0,1,1.1
"1,892",female,21,1.71818,133,1 to 2,45.2101355,1.5,Beginner,0,1,1.8
"1,893",female,21,1.708581,131,3,44.96870582,2,Intermediate,0,1,2.2
"1,894",female,23,1.724983,133,1 to 2,44.6774309,1.5,Intermediate,0,1,2
"1,895",female,23,1.739991,133,1 to 2,44.08999171,1.5,Intermediate,0,1,2
"1,896",female,26,1.568543,102,0,41.45795095,0,Beginner,0,1,1.1
"1,897",female,26,1.579893,102,0,40.91831471,0,Beginner,0,1,1.1
"1,898",female,20,1.782714,155,3,48.65169258,2,Intermediate,0,1,2.1
"1,899",female,19,1.793824,161,3,50.01402318,2,Intermediate,0,1,2
"1,900",female,26,1.659557,112,0,40.66587958,0,Beginner,0,1,1.1
"1,901",female,26,1.65782,112,0,40.73549995,0,Beginner,0,1,1.1
"1,902",female,26,1.684082,105,0,36.87852514,0,Beginner,0,1,1.1
"1,903",female,25,1.68395,105,0,36.97403653,0,Beginner,0,1,1
"1,904",female,19,1.716521,128,1 to 2,43.32079928,1.5,Beginner,0,1,1.6
"1,905",female,20,1.680762,125,1 to 2,44.39656066,1.5,Beginner,0,1,1.7
"1,906",female,26,1.623303,111,0,42.0541645,0,Beginner,0,1,1.1
"1,907",female,26,1.631856,111,0,41.60955721,0,Beginner,0,1,1.1
"1,908",female,22,1.747479,137,3,44.70557503,2,Intermediate,0,1,2.3
"1,909",female,21,1.782453,138,3,43.38892039,2,Intermediate,0,1,2.2
"1,910",female,22,1.809871,152,0,46.52375199,0,Beginner,0,1,0.7
"1,911",female,22,1.803677,161,0,49.37812017,0,Beginner,0,1,0.7
"1,912",female,18,1.745602,134,3,43.82971725,2,Beginner,0,1,1.9
"1,913",female,20,1.751038,134,1 to 2,43.65204835,1.5,Beginner,0,1,1.7
"1,914",female,26,1.631547,112,0,41.91994925,0,Beginner,0,1,1.1
"1,915",female,26,1.635905,112,0,41.69034239,0,Beginner,0,1,1.1
"1,916",female,26,1.616975,105,0,40.1001649,0,Beginner,0,1,1.1
"1,917",female,26,1.62788,105,0,39.59276811,0,Beginner,0,1,1.1
"1,918",female,22,1.76416,134,1 to 2,43.01973718,1.5,Beginner,0,1,1.9
"1,919",female,21,1.763847,134,1 to 2,43.0508347,1.5,Beginner,0,1,1.8
"1,920",female,26,1.608808,102,0,39.44110659,0,Beginner,0,1,1.1
"1,921",female,26,1.610488,102,0,39.39394373,0,Beginner,0,1,1.1
"1,922",female,26,1.621231,105,0,39.94338503,0,Beginner,0,1,1.1
"1,923",female,26,1.642392,105,0,38.92121238,0,Beginner,0,1,1.1
"1,924",female,19,1.801983,138,1 to 2,42.5095345,1.5,Beginner,0,1,1.6
"1,925",female,22,1.787614,138,3,43.14051043,2,Intermediate,0,1,2.3
"1,926",female,20,1.801478,151,3,46.65707935,2,Intermediate,0,1,2.1
"1,927",female,18,1.807576,153,3,46.69489293,2,Beginner,0,1,1.9
"1,928",female,26,1.650125,112,0,41.11027084,0,Beginner,0,1,1.1
"1,929",female,26,1.652674,112,0,40.97604452,0,Beginner,0,1,1.1
"1,930",female,26,1.663632,105,0,37.98214911,0,Beginner,0,1,1.1
"1,931",female,26,1.627818,105,0,39.78751926,0,Beginner,0,1,1.1
"1,932",female,26,1.66877,105,0,37.62366978,0,Beginner,0,1,1.1
"1,933",female,26,1.642098,105,0,38.92724241,0,Beginner,0,1,1.1
"1,934",female,26,1.65757,110,0,40.01080997,0,Beginner,0,1,1.1
"1,935",female,26,1.643111,110,0,40.71021998,0,Beginner,0,1,1.1
"1,936",female,21,1.675562,122,1 to 2,43.32638672,1.5,Beginner,0,1,1.8
"1,937",female,23,1.661415,121,0,43.74460082,0,Beginner,0,1,0.8
"1,938",female,21,1.713133,134,3,45.5686127,2,Intermediate,0,1,2.2
"1,939",female,21,1.7199,134,3,45.26149287,2,Intermediate,0,1,2.2
"1,940",female,26,1.622701,110,0,41.76835178,0,Beginner,0,1,1.1
"1,941",female,26,1.622468,110,0,41.93919841,0,Beginner,0,1,1.1
"1,942",female,26,1.618867,111,0,42.26966365,0,Beginner,0,1,1.1
"1,943",female,26,1.600905,110,0,42.9494255,0,Beginner,0,1,1.1
"1,944",female,21,1.730636,132,3,44.03944727,2,Intermediate,0,1,2.2
"1,945",female,21,1.729719,132,3,44.07778729,2,Intermediate,0,1,2.2
"1,946",female,23,1.677672,114,0,40.67048944,0,Beginner,0,1,0.8
"1,947",female,24,1.637524,114,0,42.47835298,0,Beginner,0,1,0.9
"1,948",female,21,1.738717,128,1 to 2,42.37789065,1.5,Beginner,0,1,1.8
"1,949",female,21,1.741193,129,1 to 2,42.471745,1.5,Beginner,0,1,1.8
"1,950",female,20,1.792833,152,1 to 2,47.42494272,1.5,Beginner,0,1,1.7
"1,951",female,20,1.810427,152,3,46.44099412,2,Intermediate,0,1,2.1
"1,952",female,19,1.743589,133,1 to 2,43.8410641,1.5,Beginner,0,1,1.6
"1,953",female,20,1.747962,134,1 to 2,43.83642061,1.5,Beginner,0,1,1.7
"1,954",female,24,1.71146,113,0,38.70575661,0,Beginner,0,1,0.9
"1,955",female,25,1.685482,113,0,39.93566752,0,Beginner,0,1,1
"1,956",female,26,1.639251,112,0,41.65277619,0,Beginner,0,1,1.1
"1,957",female,26,1.654784,112,0,40.87672632,0,Beginner,0,1,1.1
"1,958",female,26,1.641209,112,0,41.52727323,0,Beginner,0,1,1.1
"1,959",female,26,1.643167,112,0,41.44234096,0,Beginner,0,1,1.1
"1,960",female,26,1.63073,105,0,39.40560448,0,Beginner,0,1,1.1
"1,961",female,26,1.649867,105,0,38.49694422,0,Beginner,0,1,1.1
"1,962",female,26,1.613574,107,0,41.10131767,0,Beginner,0,1,1.1
"1,963",female,26,1.627532,107,0,40.27789821,0,Beginner,0,1,1.1
"1,964",female,21,1.726606,132,1 to 2,44.20014493,1.5,Beginner,0,1,1.8
"1,965",female,21,1.721476,131,3,44.21905694,2,Intermediate,0,1,2.2
"1,966",female,24,1.742901,133,1 to 2,43.71956733,1.5,Intermediate,0,1,2.1
"1,967",female,24,1.737313,133,1 to 2,44.12037107,1.5,Intermediate,0,1,2.1
"1,968",female,26,1.62414,102,0,38.7566357,0,Beginner,0,1,1.1
"1,969",female,26,1.644078,102,0,37.83871621,0,Beginner,0,1,1.1
"1,970",female,26,1.592529,103,0,40.56329679,0,Beginner,0,1,1.1
"1,971",female,26,1.607734,102,0,39.57962938,0,Beginner,0,1,1.1
"1,972",female,19,1.817271,142,3,42.97317915,2,Intermediate,0,1,2
"1,973",female,18,1.808765,140,3,42.88137186,2,Beginner,0,1,1.9
"1,974",female,20,1.817231,152,3,46.14074907,2,Intermediate,0,1,2.1
"1,975",female,18,1.819728,151,3,45.68402351,2,Beginner,0,1,1.9
"1,976",female,26,1.656465,112,0,40.79993408,0,Beginner,0,1,1.1
"1,977",female,26,1.648143,112,0,41.21304998,0,Beginner,0,1,1.1
"1,978",female,26,1.622703,111,0,42.23669648,0,Beginner,0,1,1.1
"1,979",female,26,1.640606,111,0,41.25329696,0,Beginner,0,1,1.1
"1,980",female,25,1.683502,105,0,36.9629595,0,Beginner,0,1,1
"1,981",female,26,1.669039,105,0,37.54684999,0,Beginner,0,1,1.1
"1,982",female,25,1.673665,105,0,37.37912557,0,Beginner,0,1,1
"1,983",female,26,1.668931,105,0,37.61431942,0,Beginner,0,1,1.1
"1,984",female,21,1.700996,126,1 to 2,43.7170067,1.5,Beginner,0,1,1.8
"1,985",female,21,1.734092,125,1 to 2,41.60775182,1.5,Beginner,0,1,1.8
"1,986",female,21,1.708291,131,3,44.88511012,2,Intermediate,0,1,2.2
"1,987",female,21,1.716497,131,3,44.41787166,2,Intermediate,0,1,2.2
"1,988",female,26,1.62495,111,0,42.03995319,0,Beginner,0,1,1.1
"1,989",female,26,1.594776,111,0,43.50272192,0,Beginner,0,1,1.1
"1,990",female,26,1.626503,111,0,41.88934188,0,Beginner,0,1,1.1
"1,991",female,26,1.624576,111,0,41.98284945,0,Beginner,0,1,1.1
"1,992",female,22,1.729099,135,3,45.10114618,2,Intermediate,0,1,2.3
"1,993",female,22,1.73581,135,3,44.92035973,2,Intermediate,0,1,2.3
"1,994",female,21,1.748524,134,1 to 2,43.78937584,1.5,Beginner,0,1,1.8
"1,995",female,21,1.748951,134,3,43.69729618,2,Intermediate,0,1,2.2
"1,996",female,20,1.777971,138,3,43.58656855,2,Intermediate,0,1,2.1
"1,997",female,21,1.73995,136,1 to 2,44.82137,1.5,Beginner,0,1,1.8
"1,998",female,20,1.816868,154,3,46.64026352,2,Intermediate,0,1,2.1
"1,999",female,21,1.8002,155,1 to 2,47.90375907,1.5,Beginner,0,1,1.8
"2,000",female,21,1.74647,134,3,43.81567598,2,Intermediate,0,1,2.2
"2,001",female,19,1.759091,134,1 to 2,43.27286789,1.5,Beginner,0,1,1.6
"2,002",female,21,1.752531,134,1 to 2,43.50466652,1.5,Beginner,0,1,1.8
"2,003",female,21,1.761773,134,1 to 2,43.14117093,1.5,Beginner,0,1,1.8
"2,004",female,26,1.633195,112,0,41.94603541,0,Beginner,0,1,1.1
"2,005",female,26,1.633945,112,0,41.92512367,0,Beginner,0,1,1.1
"2,006",female,26,1.641601,112,0,41.49795518,0,Beginner,0,1,1.1
"2,007",female,26,1.641132,112,0,41.52568025,0,Beginner,0,1,1.1
"2,008",female,26,1.638218,105,0,39.0534525,0,Beginner,0,1,1.1
"2,009",female,26,1.627483,105,0,39.59752247,0,Beginner,0,1,1.1
"2,010",female,26,1.610225,105,0,40.47184025,0,Beginner,0,1,1.1
"2,011",female,26,1.61739,105,0,40.14368947,0,Beginner,0,1,1.1
"2,012",female,23,1.744319,133,1 to 2,43.86062931,1.5,Intermediate,0,1,2
"2,013",female,23,1.755467,133,1 to 2,43.3138052,1.5,Intermediate,0,1,2
"2,014",female,19,1.746416,134,1 to 2,43.85192728,1.5,Beginner,0,1,1.6
"2,015",female,19,1.746411,134,3,43.82911276,2,Intermediate,0,1,2
"2,016",female,26,1.611452,102,0,39.41929838,0,Beginner,0,1,1.1
"2,017",female,26,1.596813,102,0,40.1286239,0,Beginner,0,1,1.1
"2,018",female,26,1.610126,103,0,39.60913435,0,Beginner,0,1,1.1
"2,019",female,26,1.623113,103,0,38.92801445,0,Beginner,0,1,1.1
"2,020",female,26,1.618348,105,0,40.07018194,0,Beginner,0,1,1.1
"2,021",female,26,1.609401,105,0,40.4818464,0,Beginner,0,1,1.1
"2,022",female,26,1.621671,105,0,40.04612249,0,Beginner,0,1,1.1
"2,023",female,26,1.614484,105,0,40.28277114,0,Beginner,0,1,1.1
"2,024",female,19,1.789143,138,1 to 2,43.1744637,1.5,Beginner,0,1,1.6
"2,025",female,20,1.774207,138,3,43.88547625,2,Intermediate,0,1,2.1
"2,026",female,21,1.792933,138,1 to 2,42.87688644,1.5,Beginner,0,1,1.8
"2,027",female,22,1.758959,138,3,44.5364597,2,Intermediate,0,1,2.3
"2,028",female,18,1.807406,142,3,43.40732697,2,Beginner,0,1,1.9
"2,029",female,19,1.75091,143,1 to 2,46.49699643,1.5,Beginner,0,1,1.6
"2,030",female,20,1.805803,153,1 to 2,46.96505306,1.5,Beginner,0,1,1.7
"2,031",female,21,1.796538,152,1 to 2,47.2413231,1.5,Beginner,0,1,1.8
"2,032",female,26,1.634894,112,0,41.88230986,0,Beginner,0,1,1.1
"2,033",female,26,1.639524,112,0,41.6458207,0,Beginner,0,1,1.1
"2,034",female,26,1.643017,112,0,41.38545537,0,Beginner,0,1,1.1
"2,035",female,26,1.641849,112,0,41.43043107,0,Beginner,0,1,1.1
"2,036",female,26,1.621167,105,0,39.93166583,0,Beginner,0,1,1.1
"2,037",female,26,1.638075,105,0,39.14468191,0,Beginner,0,1,1.1
"2,038",female,26,1.60937,105,0,40.6966761,0,Beginner,0,1,1.1
"2,039",female,26,1.608283,105,0,40.73329413,0,Beginner,0,1,1.1
"2,040",female,26,1.629442,105,0,39.48479796,0,Beginner,0,1,1.1
"2,041",female,26,1.629225,105,0,39.49647677,0,Beginner,0,1,1.1
"2,042",female,25,1.680218,105,0,37.12446475,0,Beginner,0,1,1
"2,043",female,25,1.686033,105,0,36.856473,0,Beginner,0,1,1
"2,044",female,26,1.662978,111,0,40.11234002,0,Beginner,0,1,1.1
"2,045",female,26,1.675185,111,0,39.41984093,0,Beginner,0,1,1.1
"2,046",female,26,1.62456,110,0,41.71949474,0,Beginner,0,1,1.1
"2,047",female,26,1.626179,110,0,41.62441346,0,Beginner,0,1,1.1
"2,048",female,19,1.682594,127,1 to 2,45.00951651,1.5,Beginner,0,1,1.6
"2,049",female,19,1.669354,126,1 to 2,45.24576219,1.5,Beginner,0,1,1.6
"2,050",female,21,1.68838,122,1 to 2,42.7589446,1.5,Beginner,0,1,1.8
"2,051",female,21,1.694439,123,1 to 2,42.77525225,1.5,Beginner,0,1,1.8
"2,052",female,22,1.755476,134,1 to 2,43.44052807,1.5,Beginner,0,1,1.9
"2,053",female,22,1.748106,133,3,43.60749409,2,Intermediate,0,1,2.3
"2,054",female,21,1.719913,132,3,44.47701181,2,Intermediate,0,1,2.2
"2,055",female,21,1.723587,132,3,44.40953183,2,Intermediate,0,1,2.2
"2,056",female,26,1.623812,110,0,41.71654464,0,Beginner,0,1,1.1
"2,057",female,26,1.624099,110,0,41.69484917,0,Beginner,0,1,1.1
"2,058",female,26,1.632983,111,0,41.68469792,0,Beginner,0,1,1.1
"2,059",female,26,1.640745,111,0,41.2027588,0,Beginner,0,1,1.1
"2,060",female,26,1.629727,111,0,41.89579182,0,Beginner,0,1,1.1
"2,061",female,26,1.624134,112,0,42.28172429,0,Beginner,0,1,1.1
"2,062",female,26,1.623938,110,0,41.70533943,0,Beginner,0,1,1.1
"2,063",female,26,1.593321,110,0,43.39598589,0,Beginner,0,1,1.1
"2,064",female,21,1.730333,132,3,44.12631383,2,Intermediate,0,1,2.2
"2,065",female,21,1.721057,132,3,44.58242223,2,Intermediate,0,1,2.2
"2,066",female,22,1.71978,132,3,44.71890181,2,Intermediate,0,1,2.3
"2,067",female,22,1.699315,133,3,46.09513631,2,Intermediate,0,1,2.3
"2,068",female,24,1.681394,114,0,40.4938045,0,Beginner,0,1,0.9
"2,069",female,24,1.697421,114,0,39.73374777,0,Beginner,0,1,0.9
"2,070",female,24,1.650726,114,0,41.75358779,0,Beginner,0,1,0.9
"2,071",female,25,1.667383,113,0,40.63877704,0,Beginner,0,1,1
"2,072",female,19,1.746277,129,1 to 2,42.20575939,1.5,Beginner,0,1,1.6
"2,073",female,18,1.735461,127,3,42.1001147,2,Beginner,0,1,1.9
"2,074",female,20,1.747714,128,1 to 2,41.95381591,1.5,Beginner,0,1,1.7
"2,075",female,20,1.71582,129,1 to 2,43.9758349,1.5,Beginner,0,1,1.7
"2,076",female,21,1.747987,147,1 to 2,48.20755493,1.5,Beginner,0,1,1.8
"2,077",female,20,1.817917,143,3,43.13671101,2,Intermediate,0,1,2.1
"2,078",female,19,1.80835,151,3,46.02767865,2,Intermediate,0,1,2
"2,079",female,21,1.739457,150,3,49.69991752,2,Intermediate,0,1,2.2
"2,080",female,19,1.742062,134,1 to 2,44.08224599,1.5,Beginner,0,1,1.6
"2,081",female,18,1.741925,133,3,43.83778347,2,Beginner,0,1,1.9
"2,082",female,22,1.751067,134,1 to 2,43.65126487,1.5,Beginner,0,1,1.9
